city,area,rooms,bathroom,parking,floor,petFriendly,furnished,hoa,rent,tax,fireInsurance,allSpace,allCost,costPerArea,costPerRoom
São Paulo,45,1,1,1,3,Yes,No,520,3200,105,41,3,666,14.8,222.0
Campinas,74,3,2,1,7,Yes,No,650,1600,250,21,6,921,12.445945945945946,153.5
Porto Alegre,38,1,1,1,3,Yes,No,360,500,6,8,3,374,9.842105263157896,124.66666666666667
São Paulo,57,1,1,0,10,Yes,Yes,300,6000,17,77,2,394,6.912280701754386,197.0
São Paulo,40,1,1,0,1,No,No,0,780,17,12,2,29,0.725,14.5
São Paulo,147,3,3,2,7,Yes,No,1520,2200,513,28,8,2061,14.020408163265307,257.625
São Paulo,300,4,5,2,6,Yes,Yes,3600,7800,609,99,11,4308,14.36,391.6363636363636
São Paulo,50,2,1,1,3,Yes,No,480,1200,72,16,4,568,11.36,142.0
Porto Alegre,55,1,1,1,10,No,Yes,620,3500,104,52,3,776,14.10909090909091,258.6666666666667
Rio de Janeiro,25,1,1,0,1,Yes,Yes,500,1400,26,19,2,545,21.8,272.5
São Paulo,80,3,2,2,6,Yes,No,1219,3650,90,47,7,1356,16.95,193.71428571428572
Belo Horizonte,300,2,4,3,7,Yes,Yes,3500,2800,667,38,9,4205,14.016666666666667,467.22222222222223
São Paulo,680,4,5,8,1,Yes,No,0,8000,217,121,17,338,0.4970588235294118,19.88235294117647
São Paulo,252,4,5,5,18,Yes,Yes,3100,12500,1750,159,14,5009,19.876984126984127,357.7857142857143
São Paulo,208,3,3,2,2,Yes,Yes,2354,7000,552,89,8,2995,14.399038461538462,374.375
Rio de Janeiro,36,1,1,0,7,Yes,No,520,750,51,10,2,581,16.13888888888889,290.5
Belo Horizonte,50,2,1,1,3,Yes,No,230,1100,28,15,4,273,5.46,68.25
Rio de Janeiro,70,1,2,0,2,No,No,0,1200,0,19,3,19,0.2714285714285714,6.333333333333333
Belo Horizonte,184,5,3,2,3,Yes,No,330,2600,171,35,10,536,2.9130434782608696,53.6
São Paulo,100,2,2,2,1,Yes,No,0,5590,280,85,6,365,3.65,60.833333333333336
Porto Alegre,73,2,1,0,1,Yes,Yes,260,1350,25,20,3,305,4.178082191780822,101.66666666666667
Rio de Janeiro,140,3,2,1,5,Yes,Yes,1585,1290,330,17,6,1932,13.8,322.0
Rio de Janeiro,240,3,2,1,5,Yes,Yes,1900,8000,459,104,6,2463,10.2625,410.5
São Paulo,60,2,1,1,2,Yes,No,0,2700,0,35,4,35,0.5833333333333334,8.75
São Paulo,170,3,3,2,9,Yes,No,1500,4500,503,58,8,2061,12.123529411764705,257.625
Porto Alegre,59,2,1,1,4,Yes,Yes,260,1930,50,29,4,339,5.745762711864407,84.75
Rio de Janeiro,169,3,2,1,7,Yes,No,1300,2700,308,35,6,1643,9.721893491124261,273.8333333333333
Campinas,58,1,2,2,2,Yes,No,630,1235,80,16,5,726,12.517241379310345,145.2
Campinas,110,2,1,1,2,Yes,No,130,980,52,13,4,195,1.7727272727272727,48.75
São Paulo,70,2,2,0,1,No,No,0,1500,0,23,4,23,0.32857142857142857,5.75
Porto Alegre,27,1,1,0,2,Yes,No,100,960,75,15,2,190,7.037037037037037,95.0
São Paulo,200,3,2,3,3,Yes,No,1600,4000,0,51,8,1651,8.255,206.375
Rio de Janeiro,180,3,2,2,10,No,No,2000,7000,100,91,7,2191,12.172222222222222,313.0
São Paulo,33,1,1,1,5,No,Yes,1750,1000,100,13,3,1863,56.45454545454545,621.0
São Paulo,120,2,3,0,1,Yes,No,0,7000,450,106,5,556,4.633333333333334,111.2
Porto Alegre,47,1,1,1,1,No,Yes,400,2200,0,33,3,433,9.212765957446809,144.33333333333334
São Paulo,470,5,4,6,1,Yes,No,0,7200,667,109,15,776,1.651063829787234,51.733333333333334
Campinas,277,3,4,4,1,Yes,No,0,3170,28,48,11,76,0.2743682310469314,6.909090909090909
Rio de Janeiro,71,3,2,0,1,No,No,300,1450,8,19,5,327,4.605633802816901,65.4
São Paulo,40,1,1,1,1,Yes,No,0,1200,0,19,3,19,0.475,6.333333333333333
São Paulo,90,2,1,0,9,No,No,1200,3850,130,49,3,1379,15.322222222222223,459.6666666666667
São Paulo,244,3,4,2,1,Yes,No,0,4500,535,68,9,603,2.471311475409836,67.0
Campinas,55,1,1,1,2,Yes,No,570,1100,0,14,3,584,10.618181818181819,194.66666666666666
Campinas,92,3,2,2,13,Yes,Yes,720,3200,139,41,7,900,9.782608695652174,128.57142857142858
São Paulo,318,5,3,2,1,Yes,Yes,0,3840,600,58,10,658,2.069182389937107,65.8
Rio de Janeiro,74,3,1,0,2,Yes,No,0,1600,40,25,4,65,0.8783783783783784,16.25
São Paulo,60,2,2,1,7,Yes,No,600,2200,49,28,5,677,11.283333333333333,135.4
Belo Horizonte,120,3,3,1,3,Yes,Yes,330,2300,173,31,7,534,4.45,76.28571428571429
São Paulo,30,1,1,1,18,No,No,2000,1950,229,25,3,2254,75.13333333333334,751.3333333333334
São Paulo,55,1,1,1,2,Yes,Yes,1950,5000,375,64,3,2389,43.43636363636364,796.3333333333334
Porto Alegre,38,1,1,0,5,Yes,No,350,770,38,12,2,400,10.526315789473685,200.0
Porto Alegre,55,3,1,0,2,No,No,0,720,8,13,4,21,0.38181818181818183,5.25
São Paulo,182,3,2,1,6,Yes,No,1990,9000,283,115,6,2388,13.12087912087912,398.0
Rio de Janeiro,77,2,2,1,21,Yes,No,932,1950,137,26,5,1095,14.220779220779221,219.0
Campinas,160,3,1,4,1,No,No,0,3400,135,52,8,187,1.16875,23.375
São Paulo,346,4,4,4,6,Yes,No,2200,4080,2704,52,12,4956,14.323699421965317,413.0
Rio de Janeiro,80,2,1,0,8,Yes,No,900,1300,220,17,3,1137,14.2125,379.0
Campinas,88,3,2,2,1,Yes,Yes,900,1950,104,25,7,1029,11.693181818181818,147.0
Rio de Janeiro,75,2,2,1,8,Yes,No,900,2500,273,33,5,1206,16.08,241.2
Rio de Janeiro,120,3,2,0,3,Yes,No,1333,3500,259,46,5,1638,13.65,327.6
Rio de Janeiro,28,1,1,0,12,Yes,No,600,1230,50,16,2,666,23.785714285714285,333.0
São Paulo,29,1,1,0,5,Yes,Yes,400,2000,5,26,2,431,14.862068965517242,215.5
Belo Horizonte,67,3,1,1,3,Yes,No,235,900,70,12,5,317,4.731343283582089,63.4
São Paulo,110,3,2,1,1,No,Yes,1172,6500,193,83,6,1448,13.163636363636364,241.33333333333334
São Paulo,170,3,2,1,12,Yes,Yes,1700,5500,415,70,6,2185,12.852941176470589,364.1666666666667
São Paulo,80,2,2,1,1,No,No,0,1500,75,23,5,98,1.225,19.6
São Paulo,72,2,1,1,4,Yes,No,860,1440,0,19,4,879,12.208333333333334,219.75
Belo Horizonte,76,1,2,2,6,Yes,No,892,4000,354,54,5,1300,17.105263157894736,260.0
Rio de Janeiro,126,2,2,1,2,Yes,No,1949,3500,312,46,5,2307,18.30952380952381,461.4
São Paulo,150,1,2,2,24,Yes,No,1100,5500,300,70,5,1470,9.8,294.0
Rio de Janeiro,40,1,1,0,9,Yes,No,300,1505,25,20,2,345,8.625,172.5
São Paulo,84,3,2,3,8,No,No,1450,3200,413,41,8,1904,22.666666666666668,238.0
Rio de Janeiro,100,4,4,1,2,Yes,Yes,1350,4350,0,57,9,1407,14.07,156.33333333333334
São Paulo,209,3,3,0,4,Yes,No,2200,4000,803,51,6,3054,14.61244019138756,509.0
Belo Horizonte,100,3,2,1,2,Yes,No,745,1400,119,19,6,883,8.83,147.16666666666666
São Paulo,50,2,1,1,3,Yes,No,360,1300,0,17,4,377,7.54,94.25
Campinas,110,3,3,2,1,Yes,No,560,3200,88,49,8,697,6.336363636363636,87.125
Rio de Janeiro,23,1,1,0,4,No,No,550,1500,0,20,2,570,24.782608695652176,285.0
São Paulo,50,1,1,0,1,No,No,0,1200,84,19,2,103,2.06,51.5
São Paulo,68,1,2,1,11,Yes,No,1200,4500,100,58,4,1358,19.970588235294116,339.5
Porto Alegre,86,2,1,0,2,Yes,No,250,1150,58,21,3,329,3.8255813953488373,109.66666666666667
São Paulo,57,2,2,1,8,Yes,No,465,1150,10,15,5,490,8.596491228070175,98.0
Belo Horizonte,110,2,2,1,6,Yes,No,700,4000,84,54,5,838,7.618181818181818,167.6
São Paulo,69,2,1,1,3,Yes,No,470,1550,70,20,4,560,8.115942028985508,140.0
Campinas,48,1,1,1,1,No,No,450,550,42,7,3,499,10.395833333333334,166.33333333333334
São Paulo,240,3,5,3,14,Yes,Yes,3500,10800,1250,137,11,4887,20.3625,444.27272727272725
Belo Horizonte,84,3,2,0,3,Yes,No,250,1250,130,17,5,397,4.726190476190476,79.4
São Paulo,88,2,2,3,20,Yes,Yes,3114,3400,463,44,7,3621,41.14772727272727,517.2857142857143
São Paulo,270,3,2,2,15,Yes,No,2168,10000,407,127,7,2702,10.007407407407408,386.0
Rio de Janeiro,66,2,1,1,5,Yes,No,800,1560,88,21,4,909,13.772727272727273,227.25
Rio de Janeiro,81,3,1,1,7,Yes,No,725,1500,49,20,5,794,9.802469135802468,158.8
São Paulo,184,4,3,3,2,Yes,Yes,1200,4500,750,58,10,2008,10.91304347826087,200.8
São Paulo,170,3,2,2,1,No,No,0,3000,50,46,7,96,0.5647058823529412,13.714285714285714
São Paulo,500,3,5,2,11,Yes,No,5000,15000,1000,191,10,6191,12.382,619.1
São Paulo,200,3,4,3,18,Yes,Yes,2350,6200,1084,79,10,3513,17.565,351.3
São Paulo,70,2,2,1,7,Yes,No,569,1900,25,25,5,619,8.842857142857143,123.8
Belo Horizonte,155,4,5,3,15,Yes,No,1700,6200,542,83,12,2325,15.0,193.75
São Paulo,100,3,1,0,1,Yes,Yes,870,2650,0,34,4,904,9.04,226.0
São Paulo,198,1,1,3,2,No,Yes,1100,10700,350,136,5,1586,8.01010101010101,317.2
São Paulo,45,2,1,0,5,No,Yes,400,2800,0,36,3,436,9.688888888888888,145.33333333333334
São Paulo,40,1,1,1,8,No,Yes,1800,4800,350,61,3,2211,55.275,737.0
Porto Alegre,30,1,1,0,2,Yes,Yes,200,1100,42,17,2,259,8.633333333333333,129.5
São Paulo,44,1,1,1,5,Yes,Yes,760,2572,91,33,3,884,20.09090909090909,294.6666666666667
São Paulo,98,3,2,2,12,No,No,958,4300,180,55,7,1193,12.173469387755102,170.42857142857142
Belo Horizonte,73,3,1,0,1,Yes,No,200,900,38,12,4,250,3.4246575342465753,62.5
São Paulo,340,4,4,4,15,Yes,Yes,2500,8700,0,111,12,2611,7.679411764705883,217.58333333333334
Porto Alegre,101,3,2,0,3,Yes,Yes,450,1920,87,29,5,566,5.603960396039604,113.2
Rio de Janeiro,30,1,1,0,11,Yes,No,500,1720,0,23,2,523,17.433333333333334,261.5
São Paulo,80,1,1,0,1,Yes,No,0,1600,60,25,2,85,1.0625,42.5
Rio de Janeiro,30,1,1,1,3,Yes,No,0,500,0,7,3,7,0.23333333333333334,2.3333333333333335
São Paulo,999,4,5,6,1,Yes,No,2500,15000,2500,226,15,5226,5.231231231231231,348.4
São Paulo,171,3,5,3,16,Yes,No,1320,10600,870,135,11,2325,13.596491228070175,211.36363636363637
São Paulo,100,3,2,1,1,Yes,No,879,1600,90,21,6,990,9.9,165.0
São Paulo,70,2,1,1,9,Yes,No,767,2707,0,11,4,778,11.114285714285714,194.5
São Paulo,49,1,1,0,1,Yes,Yes,768,2600,66,33,2,867,17.693877551020407,433.5
Belo Horizonte,62,2,2,0,1,Yes,No,0,1300,0,18,4,18,0.2903225806451613,4.5
São Paulo,162,4,5,3,16,Yes,No,1720,3700,525,47,12,2292,14.148148148148149,191.0
São Paulo,260,4,4,4,4,Yes,No,3247,15000,1589,191,12,5027,19.334615384615386,418.9166666666667
Rio de Janeiro,266,4,4,2,4,Yes,No,1704,4850,659,63,10,2426,9.1203007518797,242.6
São Paulo,250,3,5,5,18,Yes,Yes,3427,15000,1834,191,13,5452,21.808,419.38461538461536
São Paulo,124,3,3,2,2,No,No,2019,2500,430,32,8,2481,20.008064516129032,310.125
Belo Horizonte,57,3,1,1,4,Yes,No,300,900,56,12,5,368,6.456140350877193,73.6
São Paulo,218,3,4,2,6,No,No,1800,7800,334,99,9,2233,10.243119266055047,248.11111111111111
São Paulo,210,4,4,4,5,Yes,No,3000,13100,1325,166,12,4491,21.385714285714286,374.25
Porto Alegre,274,3,2,2,1,Yes,No,300,2500,253,37,7,590,2.153284671532847,84.28571428571429
São Paulo,52,2,2,1,2,Yes,Yes,391,1800,0,23,5,414,7.961538461538462,82.8
São Paulo,254,4,6,5,14,No,Yes,4000,7740,1584,99,15,5683,22.374015748031496,378.8666666666667
São Paulo,147,3,3,3,13,Yes,No,1157,3600,309,46,9,1512,10.285714285714286,168.0
Rio de Janeiro,78,2,2,1,2,Yes,No,180,1650,0,26,5,206,2.641025641025641,41.2
São Paulo,60,2,2,0,1,Yes,No,518,1300,170,10,4,698,11.633333333333333,174.5
Rio de Janeiro,130,3,2,0,6,Yes,No,1350,2700,300,35,5,1685,12.961538461538462,337.0
São Paulo,50,1,1,1,21,Yes,Yes,765,2700,105,35,3,905,18.1,301.6666666666667
São Paulo,110,3,2,3,11,Yes,No,1150,2600,334,33,8,1517,13.790909090909091,189.625
Rio de Janeiro,80,2,1,0,2,Yes,No,270,2850,173,37,3,480,6.0,160.0
São Paulo,376,5,6,4,13,Yes,No,4252,12000,1980,153,15,6385,16.981382978723403,425.6666666666667
São Paulo,50,2,1,0,12,Yes,No,500,1370,7,18,3,525,10.5,175.0
São Paulo,179,3,2,2,5,Yes,No,2080,10000,443,127,7,2650,14.804469273743017,378.57142857142856
Campinas,163,3,5,3,20,Yes,No,1450,9800,350,125,11,1925,11.809815950920246,175.0
Rio de Janeiro,110,3,1,1,8,Yes,No,1055,1820,124,24,5,1203,10.936363636363636,240.6
São Paulo,330,6,4,3,1,Yes,No,0,13000,1156,196,13,1352,4.096969696969697,104.0
São Paulo,35,1,1,0,18,Yes,No,250,1850,0,24,2,274,7.828571428571428,137.0
Campinas,96,3,3,2,4,No,No,590,4147,243,53,8,886,9.229166666666666,110.75
Belo Horizonte,90,2,3,0,1,Yes,No,0,2080,9,35,5,44,0.4888888888888889,8.8
São Paulo,45,1,1,0,1,Yes,No,0,1500,76,23,2,99,2.2,49.5
São Paulo,130,3,1,1,1,Yes,No,0,5600,0,85,5,85,0.6538461538461539,17.0
Rio de Janeiro,77,2,1,0,5,Yes,No,705,1200,59,16,3,780,10.12987012987013,260.0
São Paulo,35,1,1,1,2,Yes,No,762,2650,127,34,3,923,26.37142857142857,307.6666666666667
São Paulo,280,3,4,4,14,No,Yes,3700,12000,1150,153,11,5003,17.867857142857144,454.8181818181818
Belo Horizonte,344,4,4,3,1,No,No,0,3500,121,58,11,179,0.5203488372093024,16.272727272727273
Belo Horizonte,140,4,2,2,3,Yes,No,877,1950,271,26,8,1174,8.385714285714286,146.75
Belo Horizonte,95,3,4,1,9,Yes,No,957,3000,254,40,8,1251,13.16842105263158,156.375
Campinas,55,2,1,1,1,Yes,No,270,900,34,12,4,316,5.745454545454545,79.0
Campinas,54,1,2,0,1,Yes,No,245,720,46,10,3,301,5.574074074074074,100.33333333333333
Belo Horizonte,50,2,1,2,6,Yes,No,220,850,109,12,5,341,6.82,68.2
São Paulo,200,4,5,4,16,Yes,No,2607,10000,1150,127,13,3884,19.42,298.7692307692308
São Paulo,50,1,1,1,2,Yes,No,650,2350,24,30,3,704,14.08,234.66666666666666
São Paulo,200,4,2,3,1,Yes,Yes,0,4500,0,68,9,68,0.34,7.555555555555555
São Paulo,67,2,2,1,1,Yes,No,1250,2840,255,36,5,1541,23.0,308.2
São Paulo,62,3,2,1,8,No,No,300,2050,0,26,6,326,5.258064516129032,54.333333333333336
Rio de Janeiro,50,1,1,0,2,Yes,Yes,532,1700,77,22,2,631,12.62,315.5
Porto Alegre,77,2,2,2,3,Yes,No,450,2500,0,37,6,487,6.324675324675325,81.16666666666667
São Paulo,220,3,3,2,13,Yes,No,250,4680,184,60,8,494,2.2454545454545456,61.75
São Paulo,253,4,5,3,1,Yes,No,2100,4100,0,52,12,2152,8.505928853754941,179.33333333333334
São Paulo,500,4,4,3,1,Yes,No,0,9000,0,136,11,136,0.272,12.363636363636363
São Paulo,35,1,1,0,6,Yes,No,380,900,0,12,2,392,11.2,196.0
São Paulo,23,1,1,1,26,Yes,No,472,2300,59,30,3,561,24.391304347826086,187.0
São Paulo,325,4,3,2,3,Yes,No,4500,8500,1111,108,9,5719,17.596923076923076,635.4444444444445
Porto Alegre,28,1,1,0,4,Yes,No,150,800,15,12,2,177,6.321428571428571,88.5
Rio de Janeiro,76,2,2,1,9,Yes,Yes,1400,3360,203,44,5,1647,21.67105263157895,329.4
São Paulo,70,2,1,1,7,Yes,No,500,1300,48,17,4,565,8.071428571428571,141.25
São Paulo,120,3,4,2,5,Yes,Yes,2200,2040,667,26,9,2893,24.108333333333334,321.44444444444446
Rio de Janeiro,180,3,3,0,2,Yes,No,20,2500,170,39,6,229,1.2722222222222221,38.166666666666664
São Paulo,350,4,3,4,1,Yes,No,0,6000,743,91,11,834,2.382857142857143,75.81818181818181
Porto Alegre,60,1,1,0,2,Yes,No,200,750,42,11,2,253,4.216666666666667,126.5
Porto Alegre,87,2,2,2,19,Yes,No,630,2900,67,43,6,740,8.505747126436782,123.33333333333333
São Paulo,80,3,1,0,1,No,No,0,2837,342,36,4,378,4.725,94.5
São Paulo,90,3,1,0,1,Yes,No,0,2700,66,41,4,107,1.1888888888888889,26.75
São Paulo,200,4,3,8,1,Yes,No,0,8700,1917,131,15,2048,10.24,136.53333333333333
São Paulo,260,4,4,3,13,Yes,No,4070,15000,1500,191,11,5761,22.157692307692308,523.7272727272727
Rio de Janeiro,100,3,1,2,1,Yes,No,1890,4500,213,58,6,2161,21.61,360.1666666666667
São Paulo,50,2,2,0,1,No,No,200,950,0,13,4,213,4.26,53.25
São Paulo,800,4,7,8,1,Yes,No,0,12000,1667,181,19,1848,2.31,97.26315789473684
São Paulo,75,1,2,2,19,Yes,No,1092,2500,321,32,5,1445,19.266666666666666,289.0
São Paulo,213,3,2,0,9,Yes,No,1490,4100,230,52,5,1772,8.31924882629108,354.4
São Paulo,70,2,2,1,1,Yes,No,0,1650,102,25,5,127,1.8142857142857143,25.4
Porto Alegre,55,2,1,0,2,Yes,No,287,1000,42,15,3,344,6.254545454545455,114.66666666666667
São Paulo,264,3,3,2,16,Yes,Yes,2480,5300,665,68,8,3213,12.170454545454545,401.625
Belo Horizonte,66,2,1,1,1,No,No,250,1650,83,22,4,355,5.378787878787879,88.75
Campinas,269,4,5,0,12,Yes,No,3000,5100,963,65,9,4028,14.973977695167287,447.55555555555554
Rio de Janeiro,50,2,1,1,5,Yes,Yes,470,1550,13,20,4,503,10.06,125.75
São Paulo,400,4,5,5,1,Yes,No,0,10000,1896,151,14,2047,5.1175,146.21428571428572
São Paulo,38,1,1,0,3,No,No,200,1685,30,22,2,252,6.631578947368421,126.0
Rio de Janeiro,50,2,1,0,5,Yes,Yes,460,1800,50,24,3,534,10.68,178.0
São Paulo,84,1,1,1,1,No,No,929,2500,246,32,3,1207,14.369047619047619,402.3333333333333
Campinas,40,1,1,1,1,No,Yes,560,1000,33,13,3,606,15.15,202.0
São Paulo,50,1,1,0,1,No,No,0,690,0,11,2,11,0.22,5.5
Porto Alegre,27,1,1,0,2,Yes,No,100,960,75,15,2,190,7.037037037037037,95.0
São Paulo,90,2,2,0,1,Yes,Yes,320,3200,0,41,4,361,4.011111111111111,90.25
Porto Alegre,50,1,1,0,2,No,No,250,1500,50,22,2,322,6.44,161.0
São Paulo,220,3,4,1,6,Yes,No,1680,12000,334,153,8,2167,9.85,270.875
São Paulo,106,3,3,1,2,Yes,No,970,2500,350,32,7,1352,12.754716981132075,193.14285714285714
São Paulo,65,2,1,2,7,Yes,No,980,1800,167,23,5,1170,18.0,234.0
Porto Alegre,70,2,1,1,2,Yes,No,390,930,45,14,4,449,6.414285714285715,112.25
São Paulo,260,2,3,4,1,Yes,No,0,5500,142,83,9,225,0.8653846153846154,25.0
Campinas,60,2,1,1,3,Yes,No,345,820,16,11,4,372,6.2,93.0
Rio de Janeiro,80,2,2,0,3,Yes,No,450,1275,0,17,4,467,5.8375,116.75
São Paulo,132,3,2,3,1,Yes,No,0,2500,59,38,8,97,0.7348484848484849,12.125
São Paulo,85,2,2,2,7,No,No,900,7200,417,92,6,1409,16.576470588235296,234.83333333333334
São Paulo,600,4,6,6,1,Yes,No,0,12000,2592,181,16,2773,4.621666666666667,173.3125
São Paulo,87,2,2,1,5,Yes,No,2100,2975,117,38,5,2255,25.919540229885058,451.0
São Paulo,78,3,1,2,7,Yes,Yes,1350,2330,150,30,6,1530,19.615384615384617,255.0
São Paulo,188,3,3,3,4,Yes,Yes,1800,8000,841,102,9,2743,14.590425531914894,304.77777777777777
Rio de Janeiro,38,1,1,1,3,Yes,No,423,1450,0,19,3,442,11.631578947368421,147.33333333333334
São Paulo,209,4,4,5,10,Yes,Yes,3990,9800,0,125,13,4115,19.688995215311003,316.53846153846155
São Paulo,280,4,5,4,14,Yes,No,3200,13000,1000,165,13,4365,15.589285714285714,335.7692307692308
São Paulo,420,4,4,4,9,Yes,No,6000,15000,3334,191,12,9525,22.678571428571427,793.75
Belo Horizonte,68,2,1,0,1,Yes,No,35,1000,0,17,3,52,0.7647058823529411,17.333333333333332
Porto Alegre,46,1,1,0,5,Yes,No,280,990,30,15,2,325,7.065217391304348,162.5
Porto Alegre,63,2,1,2,6,Yes,Yes,700,2750,92,41,5,833,13.222222222222221,166.6
São Paulo,220,3,3,3,1,Yes,No,0,3700,324,56,9,380,1.7272727272727273,42.22222222222222
São Paulo,150,3,4,2,1,Yes,No,0,3000,42,46,9,88,0.5866666666666667,9.777777777777779
São Paulo,98,2,2,2,29,Yes,No,1450,8500,450,108,6,2008,20.489795918367346,334.6666666666667
Rio de Janeiro,119,3,3,2,7,Yes,No,1200,3000,129,39,8,1368,11.495798319327731,171.0
Porto Alegre,40,1,1,0,2,No,No,210,796,26,12,2,248,6.2,124.0
Porto Alegre,110,3,1,1,2,Yes,No,450,2700,83,40,5,573,5.209090909090909,114.6
São Paulo,50,2,3,0,1,No,No,0,1740,84,27,5,111,2.22,22.2
São Paulo,25,1,1,0,23,Yes,No,432,2200,45,28,2,505,20.2,252.5
São Paulo,75,2,1,1,5,No,No,748,2000,0,26,4,774,10.32,193.5
São Paulo,50,2,1,1,7,No,No,347,1500,0,20,4,367,7.34,91.75
Rio de Janeiro,152,4,2,1,7,Yes,Yes,1944,3500,357,46,7,2347,15.44078947368421,335.2857142857143
São Paulo,330,4,2,8,1,No,No,0,4000,388,61,14,449,1.3606060606060606,32.07142857142857
São Paulo,251,3,2,2,1,Yes,No,0,3400,336,52,7,388,1.545816733067729,55.42857142857143
Rio de Janeiro,120,3,3,2,6,Yes,No,1316,3000,504,39,8,1859,15.491666666666667,232.375
São Paulo,64,1,2,2,15,Yes,No,691,2100,92,27,5,810,12.65625,162.0
Porto Alegre,180,3,2,1,3,No,No,1300,2000,125,30,6,1455,8.083333333333334,242.5
Belo Horizonte,61,3,1,1,2,Yes,No,300,1500,85,20,5,405,6.639344262295082,81.0
Campinas,62,2,1,0,2,Yes,No,430,800,25,11,3,466,7.516129032258065,155.33333333333334
São Paulo,35,1,1,1,1,No,Yes,444,3388,124,43,3,611,17.457142857142856,203.66666666666666
Belo Horizonte,60,2,1,1,2,Yes,No,250,1300,30,18,4,298,4.966666666666667,74.5
Porto Alegre,58,1,2,2,2,Yes,No,450,2200,0,33,5,483,8.327586206896552,96.6
São Paulo,146,3,5,2,8,Yes,No,1100,6600,424,84,10,1608,11.013698630136986,160.8
São Paulo,176,3,4,3,4,Yes,No,1600,6500,775,83,10,2458,13.965909090909092,245.8
São Paulo,220,6,2,2,1,Yes,No,0,3600,125,55,10,180,0.8181818181818182,18.0
Belo Horizonte,47,2,1,1,4,No,No,250,1300,0,18,4,268,5.702127659574468,67.0
São Paulo,30,1,1,0,1,No,No,0,650,38,9,2,47,1.5666666666666667,23.5
São Paulo,103,3,2,0,14,Yes,No,950,2160,39,28,5,1017,9.87378640776699,203.4
Rio de Janeiro,600,7,6,2,2,No,Yes,0,9000,1084,138,15,1222,2.0366666666666666,81.46666666666667
Rio de Janeiro,200,4,5,3,2,Yes,No,0,6200,155,95,12,250,1.25,20.833333333333332
São Paulo,34,1,1,0,10,Yes,No,200,1530,25,20,2,245,7.205882352941177,122.5
São Paulo,95,2,1,1,1,Yes,No,0,2900,0,44,4,44,0.4631578947368421,11.0
São Paulo,215,4,4,2,16,No,Yes,2600,6000,917,77,10,3594,16.71627906976744,359.4
Rio de Janeiro,60,2,1,1,3,No,No,530,1230,88,16,4,634,10.566666666666666,158.5
Rio de Janeiro,145,3,2,1,3,Yes,No,3300,9000,700,116,6,4116,28.386206896551723,686.0
São Paulo,102,3,2,2,1,Yes,No,0,1600,0,25,7,25,0.24509803921568626,3.5714285714285716
São Paulo,44,1,1,1,19,Yes,Yes,385,3600,125,46,3,556,12.636363636363637,185.33333333333334
São Paulo,90,2,2,0,3,Yes,No,1600,4200,250,54,4,1904,21.155555555555555,476.0
São Paulo,180,4,3,1,4,Yes,Yes,1572,5000,240,64,8,1876,10.422222222222222,234.5
Porto Alegre,123,3,3,1,2,No,No,0,3000,0,44,7,44,0.35772357723577236,6.285714285714286
São Paulo,54,2,2,1,8,No,No,769,2200,216,28,5,1013,18.75925925925926,202.6
São Paulo,50,1,1,1,6,Yes,Yes,1000,1884,0,11,3,1011,20.22,337.0
São Paulo,100,2,1,1,1,Yes,No,0,1690,84,26,4,110,1.1,27.5
Porto Alegre,36,1,1,1,17,Yes,No,225,1200,35,18,3,278,7.722222222222222,92.66666666666667
São Paulo,92,1,2,1,6,Yes,No,810,3010,16,39,4,865,9.402173913043478,216.25
São Paulo,68,2,2,1,7,Yes,No,500,2000,79,26,5,605,8.897058823529411,121.0
São Paulo,94,3,3,3,4,Yes,Yes,1400,4450,330,57,9,1787,19.01063829787234,198.55555555555554
Rio de Janeiro,25,1,1,0,2,Yes,No,50,700,0,10,2,60,2.4,30.0
São Paulo,60,2,2,0,1,Yes,No,0,1300,0,20,4,20,0.3333333333333333,5.0
São Paulo,321,5,3,5,1,Yes,No,0,13000,2250,196,13,2446,7.61993769470405,188.15384615384616
São Paulo,116,3,4,2,1,Yes,Yes,1242,3900,413,50,9,1705,14.698275862068966,189.44444444444446
São Paulo,40,1,1,0,1,No,No,0,1010,0,16,2,16,0.4,8.0
Porto Alegre,100,3,2,2,2,Yes,No,1,2300,84,41,7,126,1.26,18.0
São Paulo,70,2,1,0,1,Yes,No,0,1300,163,20,3,183,2.6142857142857143,61.0
São Paulo,48,1,1,1,2,Yes,Yes,530,1700,71,22,3,623,12.979166666666666,207.66666666666666
São Paulo,115,3,5,2,10,Yes,No,1830,7000,495,89,10,2414,20.991304347826087,241.4
São Paulo,90,1,1,1,12,Yes,No,870,3600,73,14,3,957,10.633333333333333,319.0
Rio de Janeiro,89,2,2,1,2,Yes,No,800,2900,148,38,5,986,11.07865168539326,197.2
Porto Alegre,30,1,1,0,3,Yes,No,140,1360,24,20,2,184,6.133333333333334,92.0
Porto Alegre,39,1,1,0,11,Yes,No,340,600,13,9,2,362,9.282051282051283,181.0
São Paulo,42,1,1,1,27,No,Yes,560,5250,100,67,3,727,17.30952380952381,242.33333333333334
São Paulo,400,4,5,5,1,Yes,No,0,7200,350,109,14,459,1.1475,32.785714285714285
São Paulo,47,1,2,1,2,Yes,Yes,490,2500,125,32,4,647,13.76595744680851,161.75
São Paulo,124,2,2,2,1,Yes,Yes,0,7200,94,109,6,203,1.6370967741935485,33.833333333333336
